Date,Open,High,Low,Close,Volume,SMA_10,SMA_20,SMA_50,SMA_200,EMA_9,EMA_21,EMA_55,MACD,MACD_Signal,MACD_Hist,RSI_14,RSI_7,ROC,MOM,CCI,WILLR,MFI,STOCH_K,STOCH_D,BB_Upper,BB_Lower,BB_Middle,BB_Width,ATR,OBV,VWAP,Return_1d,Return_5d,Return_20d,sentiment_mean,sentiment_std,sentiment_max,sentiment_min,sentiment_norm,num_articles
2022-01-31 00:00:00+05:30,1250.8128882479716,1294.8568002924555,1246.0255041941346,1287.37109375,4406035,1363.3337280273438,1436.691693115234,1428.522238769531,1152.361745300293,1335.1765519276412,1399.1774266119637,1402.074539398397,-49.52535864367974,-20.22733851926081,-29.29802012441892,33.53766971268195,31.16597621824997,-14.889947975112952,-225.2247314453125,212.06445809974,-79.1397293983627,35.333008279572645,8.973972444593638,7.369007543717106,1233.2442130957204,1640.1391731347478,28.321661633383663,1436.691693115234,49.450419893113406,114214492.0,1276.0844660788634,0.0484529565104749,-0.0718834331078754,-0.1739967773312596,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-01 00:00:00+05:30,1309.1318928482483,1318.6630965079776,1283.889323105829,1310.6551513671875,2542754,1344.47578125,1424.5469726562496,1427.9033593749998,1154.7105313110355,1330.2722718155503,1391.1299470442566,1398.8095612544253,-49.7237683285955,-26.12662448112776,-23.59714384746774,37.45185190726201,38.097650511548736,-12.57838268712958,-188.5794677734375,272.23943804813644,-71.46948936489042,34.61953529290773,16.88414568995156,10.656873465140688,1221.4725863242934,1627.621358988206,28.510732215912565,1424.5469726562496,48.40208800090166,116757246.0,1304.402523660331,0.0180865157919329,-0.0048905182687044,-0.1563480273485351,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-02 00:00:00+05:30,1288.1543240905633,1296.9456795940443,1256.0353125196011,1290.80908203125,9031146,1328.9994628906252,1411.1923339843747,1426.552443847656,1156.9965988159183,1322.3796338586903,1382.0098684067104,1394.952401282169,-50.89572710763741,-31.080445006429688,-19.815282101207725,35.53108583931322,34.62989265557272,-10.706015000006756,-154.76318359375,257.67466766974314,-77.75202826714462,25.355417969086364,23.879584323200746,16.579234152581982,1209.9218422719637,1612.4628256967858,28.524884505876237,1411.1923339843747,48.846213061379125,107726100.0,1281.2633580482986,-0.015142098449951,-0.0117620627123098,-0.1714439022586154,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-03 00:00:00+05:30,1287.2841024449058,1288.0675138323618,1261.3451420856848,1265.8714599609375,2433692,1310.2155273437502,1398.864825439453,1425.093601074219,1159.0860043334965,1311.07799907914,1371.4518312752764,1390.3423676635534,-53.22324612124066,-35.50900522939189,-17.714240891848775,33.225218881176886,30.552979472965667,-12.92137015663796,-187.83935546875,218.76806051269864,-86.06229493858044,25.716160033421488,21.572062476461504,20.77859749653793,1193.539390296084,1604.190260582822,29.356008015837578,1398.864825439453,47.46176498167814,105292408.0,1271.7613719596611,-0.0193193729556582,0.0060185409750503,-0.163016824057419,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-04 00:00:00+05:30,1274.314659547556,1275.1415288810083,1249.0720877395784,1260.561767578125,2406272,1291.1791625976564,1388.2498901367185,1423.1586303710935,1161.1916677856448,1300.974752778937,1361.3709163937172,1385.7073462319308,-54.86383338897508,-39.37997086130853,-15.483862527666552,32.73805216615028,29.68486594951546,-13.120153902315678,-190.3636474609375,115.8262912105863,-87.83170821784385,21.836468311093828,16.11798952547703,20.52321210837976,1177.1615420389912,1599.3382382344455,30.41071345979919,1388.2498901367185,45.933741850231854,102886136.0,1261.591794732904,-0.0041944956899307,0.0266190677247022,-0.1441404055952784,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-07 00:00:00+05:30,1262.1286651307937,1275.8379937348004,1248.2017281362469,1257.167236328125,2741520,1278.1879760742188,1376.953851318359,1421.711975097656,1163.3504437255865,1292.2132494887749,1351.8978545695722,1381.1166280210807,-55.79475373105765,-42.662927435258354,-13.1318262957993,32.41086555741134,29.068827654411503,-9.36585844945926,-129.911865234375,-73.22713176134653,-88.81857774302553,16.812159985206826,12.4291397001834,16.706397234040644,1163.0732827677252,1590.8344198689929,31.06575697447736,1376.953851318359,44.62677926082627,100144616.0,1260.402319399724,-0.0026928718110511,-0.0234616557483,-0.1523313346431861,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-08 00:00:00+05:30,1259.081861161229,1267.4815643755458,1236.1894211839412,1248.37548828125,1981111,1271.3158813476564,1364.6894409179686,1419.928454589843,1165.530730590821,1283.44569724727,1342.486730361543,1376.3758730303723,-56.58960565259895,-45.44826307872648,-11.141342573872471,31.53189788732941,27.353571933523227,-5.217609387659697,-68.720947265625,-338.7998783540115,-89.66156449752047,17.94478197600057,11.229383180536717,13.25883746873238,1150.8566701068269,1578.5222117291105,31.33793878661588,1364.6894409179686,43.67430525588186,98163505.0,1250.6821579469124,-0.0069933003285652,-0.0475179630743994,-0.164219167016792,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-09 00:00:00+05:30,1253.4677470847748,1280.3640560064537,1253.4677470847748,1266.306640625,2282701,1267.3293090820314,1352.4011047363276,1418.4199975585932,1167.87453491211,1280.017885922816,1335.5612676582211,1372.444829015895,-55.137051778491696,-47.386020818679526,-7.751030959812169,35.38100604162422,36.297667851632966,-3.0521027528176203,-39.86572265625,-739.3068038189581,-81.81298787619683,22.38906073706285,13.235623294419057,12.298048725046389,1146.1165560852553,1558.6856533874,30.50641528295569,1352.4011047363276,42.83960971797627,100446206.0,1266.7128145720762,0.0143635889298319,-0.018982235055003,-0.1625362429113648,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-10 00:00:00+05:30,1275.184928418667,1281.2779622063329,1262.389599966199,1278.2314453125,1850405,1269.3226196289063,1341.000610351562,1416.346625976562,1170.2276028442386,1279.6605978007528,1330.349465626792,1369.0800653122024,-52.41940205272704,-48.39269706548903,-4.026704987238006,37.882024380132926,41.85217489684442,1.584131905572188,19.93310546875,-1677.9475581897148,-74.77200438768983,21.041420352587625,17.91781441286429,14.127606962606686,1145.59919172399,1536.4020289791342,29.14262933502245,1341.000610351562,41.12880632670181,102296611.0,1273.966335828344,0.0094169960931536,0.0097640129685394,-0.1513767300755183,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-11 00:00:00+05:30,1261.99791164538,1262.0849337392472,1236.885927954958,1240.2806396484375,2426039,1270.5630004882814,1328.2096008300778,1412.7821997070307,1172.361329650879,1271.78460617029,1322.1613905378506,1364.4800858242108,-52.720231898304064,-49.25820403205204,-3.462027866252022,33.445446668391405,31.61642855982198,1.010183454890644,12.40380859375,-3410.4382466482657,-89.73856694238368,21.918796789100355,17.892146931243218,16.348528212842186,1142.2954275046552,1514.1237741555003,27.99470403003165,1328.2096008300778,41.14428568604755,99870572.0,1246.4171671142142,-0.0296900892269821,-0.0160889600583816,-0.1709912763141297,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
2022-02-14 00:00:00+05:30,1209.902494786448,1234.9710206332968,1193.3642592462015,1210.0330810546875,2149302,1262.82919921875,1313.0814636230468,1409.2456323242186,1174.309615478516,1259.4343011471694,1311.967907857563,1358.9641213681564,-54.76803509079832,-50.3601702438013,-4.407864846997022,30.390479953671203,25.758564863793403,-6.007437410298968,-77.3380126953125,-3849.785361963711,-87.77527702197786,22.522227111792933,15.904717215982874,17.238226186696792,1141.6665599910646,1484.496367255029,26.10879954987945,1313.0814636230468,41.5565781657753,97721270.0,1212.7894536447286,-0.024387672940153,-0.0374923509867348,-0.2000288108038093,-0.016194604337215424,0.6394015550613403,2.232278347015381,-2.0485410690307617,17.725297927856445,2
