Date,Open,High,Low,Close,Volume,SMA_10,SMA_20,SMA_50,SMA_200,EMA_9,EMA_21,EMA_55,MACD,MACD_Signal,MACD_Hist,RSI_14,RSI_7,ROC,MOM,CCI,WILLR,MFI,STOCH_K,STOCH_D,BB_Upper,BB_Lower,BB_Middle,BB_Width,ATR,OBV,VWAP,Return_1d,Return_5d,Return_20d,sentiment_mean,sentiment_std,sentiment_max,sentiment_min,sentiment_norm,num_articles
2022-01-31 00:00:00+05:30,1542.2584788669017,1570.536209998629,1539.879536712191,1558.5966796875,8788872,1606.5925292968752,1641.9464477539063,1613.6808422851564,1457.9899597167962,1579.586222194825,1616.3163005325673,1608.6761434733544,-25.26875391477984,-4.1051386178588345,-21.163615296921,40.05402987225649,37.94780125175407,-10.011142866204551,-173.391845703125,19.840753314115773,-75.35478883455255,53.99191543112002,12.23031935265642,8.269710155989811,1496.875883725775,1787.0170117820376,17.67055974652278,1641.9464477539063,39.378090106378,147341510.0,1556.3374754661063,0.0296523679822908,-0.0277202023416456,-0.0802807904383957,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-01 00:00:00+05:30,1585.4382476367502,1597.9163806155063,1557.2502626013809,1590.7796630859375,5119935,1591.5604736328128,1636.27294921875,1613.9079638671874,1459.794160766601,1581.8249103730475,1613.994788037419,1608.036983459518,-23.704778620731304,-8.025066618433328,-15.679712002297975,45.69474343577947,48.03426729233345,-8.633653303669828,-150.320556640625,79.19910332183031,-62.94556090724527,53.865622242684985,23.012631475988726,14.03537964746612,1492.5930735075017,1779.9528249299983,17.561846974228754,1636.27294921875,39.47009209978854,152461445.0,1581.9821021009418,0.020648692389676,0.0202961283188265,-0.0665806044216931,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-02 00:00:00+05:30,1605.9954576263822,1609.406783035397,1590.7344611033814,1604.289794921875,4253717,1579.5626220703125,1631.2435485839844,1614.8092553710935,1461.8261303710933,1586.3178872828132,1613.1125159360058,1607.9031552974593,-21.1315706100404,-10.646367416754742,-10.485203193285656,47.910598695859335,51.866152651785605,-6.958227724254074,-119.978515625,41.93003414816985,-57.73627675839727,53.27345577227265,34.654457833268296,23.299136220637813,1490.666575925319,1771.82052124265,17.235559065437478,1631.2435485839844,37.98453708780476,156715162.0,1601.4770130202178,0.0084927737947877,0.0377143526720449,-0.0590001302415325,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-03 00:00:00+05:30,1597.0185757090092,1597.0185757090092,1556.6218157838234,1560.7064208984375,3832922,1568.027111816406,1626.4812255859376,1615.5732031249995,1463.6709948730463,1581.195594005938,1608.3483254780451,1606.2175576403513,-22.351445217664605,-12.987382976936717,-9.36406224072789,41.96215629504303,40.59890533475957,-6.882510034743606,-115.3551025390625,-83.84392481906434,-74.54130739841486,43.85941089584706,34.92561831198087,30.86423587374596,1483.0053550506827,1769.9570961211923,17.642487140737565,1626.4812255859376,38.67621151996525,152882240.0,1571.4489374637567,-0.0271667713410592,0.0357143985471022,-0.0575176148197575,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-04 00:00:00+05:30,1554.826504297,1574.5311035175866,1535.2116537431557,1562.99560546875,4700077,1560.6120849609374,1623.0385314941404,1615.908947753906,1465.4885699462886,1577.5555962985006,1604.2253509317457,1604.6739164913654,-22.86985709304122,-14.963877800157618,-7.9059792928836,42.36690757520099,41.37925966311492,-4.529240169201072,-74.1502685546875,-308.70478554292754,-73.65863556066155,36.70421250003469,31.35459342750877,33.64488985758598,1476.826818630209,1769.250244358072,18.017035335486664,1623.0385314941404,38.72215710956995,157582317.0,1557.579454243164,0.0014667618071275,0.0325584208478406,-0.0421937699350342,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-07 00:00:00+05:30,1546.0288675415272,1554.8264281158893,1521.9704181220025,1539.5654296875,4310209,1554.2653198242188,1618.5814208984373,1616.328176269531,1467.238292236328,1569.9575629763006,1598.347176273178,1602.3486133912272,-24.884468942703503,-16.947996028666797,-7.93647291403671,39.34264214448678,35.768299167713494,-3.959222808142554,-63.4676513671875,-691.4190499361714,-82.142811104237,31.061314510703635,23.219081978895524,29.833097906128387,1467.73597062988,1769.4268711669945,18.639216825413254,1618.5814208984373,38.88665926936835,153272108.0,1538.787425308464,-0.0149905576824851,-0.0122105033637154,-0.054731868161683,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-08 00:00:00+05:30,1535.0767095991916,1548.5422947711145,1522.508830105397,1541.6300048828125,6053401,1552.5147949218754,1612.5914733886716,1616.70431640625,1468.9994390869138,1564.292051357603,1593.1910697831445,1600.180091658784,-26.01458939118652,-18.761314701170743,-7.253274690015775,39.750759028026174,36.65136624917787,-1.1227537174584394,-17.5052490234375,-1357.5574249149506,-79.16335850663825,30.45070535712428,21.6783982761544,25.417357894186228,1459.4137770013003,1765.7691697760429,18.99770635218433,1612.5914733886716,37.96857394053615,159325509.0,1537.5603765864414,0.0013410116617982,-0.0308965844507843,-0.0721059722891848,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-09 00:00:00+05:30,1557.519583385622,1564.701229879619,1548.5425252681257,1559.5843505859375,3867244,1553.874829101563,1607.2815490722655,1617.146884765625,1470.9265051269526,1563.35051120327,1590.1359134924892,1598.7302437633252,-25.17129334013407,-20.04331042896341,-5.127982911170662,43.32215467820525,44.40594629475797,0.8797207292931748,13.600341796875,-2397.0950939922423,-60.49167657302337,35.37067597370507,26.067384605367128,23.654954953472348,1454.5053386933432,1760.0577594511878,19.010510071132945,1607.2815490722655,36.9044775874126,163192753.0,1557.609368577894,0.0116463390348255,-0.0278661900595799,-0.0637528998226818,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-10 00:00:00+05:30,1576.0570055996025,1592.4401343281156,1569.8628144650563,1588.5799560546875,4334630,1562.0439453125,1602.4406677246093,1618.1289721679686,1472.9556335449215,1568.3964001735535,1589.9944628163253,1598.3677334880167,-21.910699207584457,-20.41678818468762,-1.4939110228968389,48.619209295155855,54.82500591610943,5.421180543488712,81.691162109375,-3229.854245073937,-26.85322463470574,40.71927308618526,44.49724676187755,30.74767654779969,1454.0126508960211,1750.8686845531977,18.525243376324067,1602.4406677246093,36.61528516989585,167527383.0,1583.6276349492864,0.0185918802390241,0.0178595633253078,-0.0574449779264197,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-11 00:00:00+05:30,1562.0081043597472,1567.349410078721,1537.770047567958,1545.265869140625,7551371,1565.1993774414063,1594.565545654297,1617.6460083007812,1474.7464044189448,1563.7702939669678,1585.928227027625,1596.4712383327528,-22.56166288368763,-20.845763124487625,-1.7158997592000098,42.264718369996025,41.326807455330645,2.0845663319308163,31.5543212890625,-4108.989659110218,-55.90754166218148,41.16682051211173,52.249185710029806,40.93793902575816,1451.9511353837895,1737.1799559248043,17.887556978661348,1594.565545654297,37.62918683538396,159976012.0,1550.1284422624346,-0.0272659155423533,-0.0113434332547645,-0.0924978697516781,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-14 00:00:00+05:30,1517.1227543219873,1542.7522979398288,1506.5747115034765,1510.12060546875,7459637,1560.3517700195316,1583.4721496582033,1616.688159179687,1476.3284362792965,1553.0403562673243,1579.0366250677275,1593.3872871590386,-25.61817496974504,-21.800245493539105,-3.817929476205936,37.93253290314669,33.51544858914911,-3.110238514589258,-48.47607421875,-3606.009777748372,-86.5414253044889,41.11094890181354,43.56593613287463,46.77078953492733,1451.7673470053903,1715.1769523110163,16.634937681883677,1583.4721496582033,37.70504189265286,152516375.0,1519.8158716373518,-0.0227438296371746,-0.0191254126982616,-0.1281001095961856,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-15 00:00:00+05:30,1525.2019419028882,1568.0673878863272,1517.5265145479614,1560.4368896484375,4669915,1557.3174926757815,1574.438983154297,1617.4592846679689,1478.1605090332023,1554.5196629435472,1577.3457400296102,1592.2104872479458,-23.707098521754915,-22.18161609918227,-1.5254824225726438,46.40280837351485,49.46854757729467,-1.9074152217057112,-30.3427734375,-3648.458506856829,-42.68393118338737,48.576461079057054,38.28903394998075,44.701385264295055,1465.427840085899,1683.4501262226947,13.847617371617709,1574.438983154297,39.150880501576026,157186290.0,1548.6769306942422,0.0333193812450953,0.0121993504965898,-0.1037638890807204,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
2022-02-16 00:00:00+05:30,1560.437007797767,1575.8775027443555,1550.2031404107388,1555.993408203125,5350642,1552.4878540039065,1566.0252380371094,1617.8479907226565,1479.979167480468,1554.814411995463,1575.404618954475,1590.9170201392024,-22.294115795785046,-22.20411603850283,-0.0899997572822179,45.8082740476873,48.2750845762118,-3.010452779268718,-48.29638671875,-4516.613124844008,-51.94233086677799,58.520398959094905,39.6107708817819,40.48858032154576,1482.7730795538848,1649.277396520334,10.632288223857064,1566.0252380371094,38.1882720610075,151835648.0,1560.69135045274,-0.0028475880535697,-0.0023024996252772,-0.0975920634361013,-0.016194740310311317,0.6393982172012329,2.2322351932525635,-2.048633098602295,17.72520637512207,2
